species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,2726990332.73432,1399025234.02776,2640279443.72241,2813701221.74624
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,2327122917.54474,1189985991.75477,2253368176.92458,2400877658.16491
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,398132760.064007,74605785.5470368,393508730.537683,402756789.59033
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,929554124.3348,86150845.2955672,924214537.740496,934893710.929103
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,571844893.447242,76255182.0025484,567118635.147976,576571151.746508
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,863376728.195992,469073365.162821,834303794.044562,892449662.347422
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,2863339849.37101,1468976495.72751,2772293415.9086,2954386282.83341
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,2443479063.42196,1249485291.34111,2366036585.77088,2520921541.07304
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2017,Mortality,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2017,Production loss,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2018,Mortality,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2018,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2018,Production loss,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2019,Mortality,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2019,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2019,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2019,Production loss,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2019,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2020,Mortality,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2020,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2020,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2020,Production loss,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2020,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,External,114368185.930916,18683080.1461333,113210217.904644,115526153.957188
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,228909811.097705,21017321.8053288,227607167.932976,230212454.262434
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,95300701.3349736,17208297.3761032,94234139.6121607,96367263.0577864
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,External,628455996.63553,132922702.713191,620217513.553317,636694479.717743
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,1374253128.32267,231780448.238789,1359887491.2823,1388618765.36305
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,1346205244.50764,225468383.691845,1332230826.09225,1360179662.92304
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,External,120086598.774446,19617233.6441407,118870732.378426,121302465.170465
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,240355309.595597,22068193.2221883,238987533.942492,241723085.248702
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,100065739.313354,18068711.588814,98945849.545065,101185629.081643
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,External,659878796.467368,139568837.847876,651228389.231105,668529203.703632
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,1442965784.7389,243369470.647907,1427881865.84668,1458049703.63112
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,1413515506.73312,236741802.873648,1398842367.39713,1428188646.06911
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,External,126090932.259368,20598094.8178598,124814272.575063,127367591.943673
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,252373083.016628,23171608.2111358,250936918.250651,253809247.782605
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,105069029.19001,18972146.5128389,103893144.973929,106244913.406091
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,External,692872736.290795,146547279.739341,683789808.692776,701955663.888815
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,1515114073.97593,255537944.177616,1499275959.13927,1530952188.81259
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,1484191282.06986,248578893.014674,1468784485.76724,1499598078.37249
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,External,132395482.417672,21627999.0510538,131054989.780619,133735975.054725
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,264991745.106775,24330193.950539,263483771.77222,266499718.44133
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,110322483.559789,19920753.1837326,109087805.173485,111557161.946093
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,External,727516373.105392,153874643.725425,717979299.127526,737053447.083257
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,1590869777.67481,268314841.383938,1574239757.09648,1607499798.25315
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,1558400846.17344,261007837.662878,1542223710.05584,1574577982.29104
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,139015260.08294,22709398.4966769,137607742.845454,140422777.320427
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,278241340.299297,25546708.9776769,276657967.967688,279824712.630907
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,115838610.647276,20916790.1888301,114542198.382196,117135022.912355
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,763892191.760714,161568375.910854,753878264.084008,773906119.437421
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,1670413266.55863,281730583.450697,1652951744.95153,1687874788.16573
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1636320888.48219,274058229.543613,1619334895.55886,1653306881.40553
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,External,293973124.673388,42375700.767466,291346699.790778,296599549.555998
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,504750140.08954,49800342.8159742,501663539.5811,507836740.597981
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,282931733.435135,41649149.6522014,280350339.82972,285513127.040549
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,External,695825875.271377,164582221.676371,685625150.931311,706026599.611444
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,1040254589.53174,219538592.165739,1026647696.64939,1053861482.41408
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,881641684.059419,180952373.80881,870426345.822377,892857022.296461
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,External,308671781.770041,44494479.9873028,305914036.003931,311429527.536152
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,529987651.288305,52290368.670735,526746720.214355,533228582.362254
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,297078321.932202,43731606.1309806,294367858.708734,299788785.15567
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,External,730617169.035031,172811332.755152,719906408.478274,741327929.591789
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,1092267319.00844,230515521.765953,1077980081.48248,1106554556.5344
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,925723768.26255,189999992.492389,913947663.114082,937499873.411019
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,External,324105371.721515,46719198.1691376,321209739.027666,327001004.415363
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,556487038.046943,54904895.8203575,553084059.879077,559890016.214809
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,311932239.854095,45918185.434598,309086253.531614,314778226.176575
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,External,767148027.486864,181451899.388111,755901728.902566,778394326.071162
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,1146880684.95897,242041297.846561,1131879085.55718,1161882284.36075
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,972009956.67583,199499992.110473,959645046.270343,984374867.081317
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,External,340310641.170547,49055152.2610358,337270227.202513,343351055.13858
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,584311394.143441,57650149.3294633,580738266.52684,587884521.760043
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,327528853.672051,48214093.704255,324540568.095554,330517139.248547
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,External,805505428.861284,190524494.352947,793696815.348055,817314042.374514
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,1204224719.20702,254143362.731566,1188473039.8356,1219976398.57844
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,1020610454.50977,209474991.709772,1007627298.58439,1033593610.43514
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,357326174.092014,51507904.0584691,354133739.786028,360518608.398
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,613526968.044687,60532665.5159091,609775183.506795,617278752.582578
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,343905298.180871,50624797.3882153,340767598.387607,347042997.974135
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,845780700.304422,200050719.066243,833381656.115801,858179744.493043
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,1264435955.16747,266850530.861171,1247896691.82791,1280975218.50703
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,1071640977.23539,219948741.289333,1058008663.51412,1085273290.95667
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,External,13357995.9884297,2759810.16953658,13186944.3251115,13529047.651748
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,53096829.6769586,4201883.79446632,52836399.0067454,53357260.3471717
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,27174189.5477389,3812553.76462736,26937889.3593679,27410489.7361099
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,External,17843638.8681082,5104625.50378831,17527256.7152059,18160021.0210105
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,69303146.9282054,16170648.4161174,68300898.1724601,70305395.6839507
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,55277322.9855649,13703288.0912105,54427999.9970479,56126645.974082
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,External,14025898.8755543,2897804.42024653,13846294.3971284,14205503.3539802
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,55751680.3031074,4411963.77260477,55478228.9802106,56025131.6260042
